centroid_x,centroid_y,contour_area,countour_perimeter,ellipse_center_x,ellipse_center_y,eccentricity
47,47,8649.0,372.0,47.5,47.5,0.0
46,46,8331.0,603.4213538169861,46.08920669555664,46.59645080566406,0.33791284226100748
47,47,8649.0,372.0,47.5,47.5,0.0
41,52,4766.5,1534.1290663480759,48.292903900146484,48.03453826904297,0.29945292560255288
51,47,7801.5,612.3502861261368,50.003780364990234,45.33714294433594,0.44902381797315272
48,48,8268.0,560.3675310611725,47.93571090698242,47.440467834472656,0.43366610994785987
50,47,8015.0,707.2792184352875,50.17359161376953,48.217689514160156,0.5359894417114528
47,47,8649.0,372.0,47.5,47.5,0.0
36,42,6132.0,663.7888848781586,37.12940216064453,42.30682373046875,0.60797204603039945
47,47,8649.0,372.0,47.5,47.5,0.0
48,46,7432.5,974.8843377828598,48.600433349609375,47.74906921386719,0.50969132618760482
45,48,7605.0,1016.4995617866516,46.88292694091797,48.28913116455078,0.54703287516392318
47,47,8611.0,391.4558436870575,47.29124069213867,47.318241119384766,0.11276010651955509
46,64,3684.0,963.6366448402405,39.628395080566406,51.5205078125,0.62223387198402125
48,48,8410.0,484.2253956794739,49.11972427368164,47.9339485168457,0.41389383278099934
45,48,7605.0,1016.4995617866516,46.88292694091797,48.28913116455078,0.54703287516392318
51,45,7720.5,420.46803629398346,51.583404541015625,44.485408782958984,0.50145910646522207
47,47,8637.0,380.48528122901917,47.564308166503906,47.36506271362305,0.12122406424240825
41,61,3560.5,981.3940042257309,36.458744049072266,50.00912094116211,0.66745187102243531
49,49,6717.5,1010.5411919355392,48.86296844482422,47.02629852294922,0.61487447543841356
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
46,46,8476.0,449.5979790687561,46.9915771484375,47.35150146484375,0.26530840131603561
52,44,7118.0,778.2741661071777,50.44560241699219,42.84870147705078,0.57093616757781995
44,46,7343.5,932.3990565538406,43.48616409301758,45.358924865722656,0.35102164927596524
45,47,8230.5,586.4091612100601,44.49522018432617,46.70601272583008,0.47205960251037521
45,47,8124.5,627.5807341337204,45.43013381958008,46.176448822021484,0.49905845341501892
45,48,7941.5,790.7178171873093,43.49419403076172,46.44097137451172,0.54673768409432688
47,47,8595.0,401.3137083053589,47.151084899902344,47.6790657043457,0.20915917857005195
52,43,5890.5,1418.3300768136978,51.1029052734375,40.88242721557617,0.69632923655708567
43,48,7687.5,840.1147857904434,45.121910095214844,46.890159606933594,0.43767577736733149
47,47,8649.0,372.0,47.5,47.5,0.0
44,46,8014.0,537.4802289009094,45.635616302490234,45.192649841308594,0.37218643806816676
44,46,8014.0,537.4802289009094,45.635616302490234,45.192649841308594,0.37218643806816676
49,47,7071.0,728.1320307254791,50.172943115234375,45.98308181762695,0.61268991200368561
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
45,47,7695.0,909.2447285652161,43.39754867553711,47.17623519897461,0.45194335566189092
47,47,8649.0,372.0,47.5,47.5,0.0
42,46,7235.0,526.7939372062683,41.00030517578125,44.11594772338867,0.55022109299566824
47,47,8649.0,372.0,47.5,47.5,0.0
46,47,7603.5,781.345233798027,47.862796783447266,46.747318267822266,0.57816392164327213
47,47,8618.5,393.2132030725479,47.12617492675781,47.46596908569336,0.22008255325599205
47,47,8649.0,372.0,47.5,47.5,0.0
47,48,8288.0,488.2253956794739,47.60257339477539,50.16107940673828,0.21550639885030584
47,47,8649.0,372.0,47.5,47.5,0.0
48,46,8499.5,436.87005722522736,47.432403564453125,47.39957809448242,0.18842280324158991
45,46,7840.0,680.2497808933258,46.627716064453125,45.82088851928711,0.51997785714618161
47,48,8103.0,650.5929267406464,47.15489196777344,46.85931396484375,0.51982207716606121
49,47,8132.0,679.5634891986847,49.408267974853516,47.6114616394043,0.46853327689305352
54,45,6621.0,608.8183224201202,55.32291030883789,45.870338439941406,0.60171525434744499
47,47,8649.0,372.0,47.5,47.5,0.0
46,46,8291.5,512.1248904466629,45.9371337890625,47.347129821777344,0.33730590419758982
46,47,8485.0,418.97056245803833,46.40655517578125,47.341983795166016,0.35849475404034548
46,47,8541.5,428.5269113779068,48.155242919921875,47.5755615234375,0.11095438747527203
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8523.5,419.01219260692596,47.29645919799805,48.134578704833984,0.13207623351057274
48,45,5811.5,1272.1879414319992,49.36653518676758,45.15835952758789,0.40996404172115014
49,47,8030.5,639.722869515419,48.04440689086914,46.98859786987305,0.50004683666091398
47,49,8058.5,491.4385987520218,47.08159255981445,49.41094207763672,0.3888493396801086
44,47,7941.0,661.622364282608,46.10260009765625,47.0545539855957,0.45515211893053603
47,47,8649.0,372.0,47.5,47.5,0.0
47,43,7698.5,544.0660153627396,45.997440338134766,44.073699951171875,0.34395528244573004
47,47,8649.0,372.0,47.5,47.5,0.0
48,46,8401.5,485.09545290470123,47.73461151123047,47.135520935058594,0.1857317414575107
47,48,7607.0,900.558436870575,47.62799835205078,45.865657806396484,0.62121444431390271
39,46,7066.5,468.4091612100601,40.442237854003906,43.73797607421875,0.63386558544353921
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,48,8385.5,413.01219260692596,47.775054931640625,48.49835968017578,0.31402985794840604
52,48,5795.5,1231.5605248212814,50.197853088378906,47.49388885498047,0.43679977010491705
47,47,8644.5,376.2426406145096,47.39369201660156,47.49073791503906,0.11288777621009077
48,46,8461.5,459.01219260692596,47.858299255371094,47.43133544921875,0.24663709061799299
47,47,8649.0,372.0,47.5,47.5,0.0
50,52,6371.5,486.0904005765915,50.27793502807617,52.916683197021484,0.36391940510982573
44,47,7884.0,581.9655101299286,43.946529388427734,47.22224044799805,0.28644113318415571
38,47,6184.0,369.4802289009094,38.52503967285156,48.722965240478516,0.72245400423076955
48,48,8336.5,496.6690467596054,49.088504791259766,48.034576416015625,0.38178867582355269
50,47,7902.5,663.8650048971176,50.77421188354492,45.87383270263672,0.41917081770007414
42,47,7538.5,790.7766922712326,44.56755828857422,46.50657653808594,0.44239396105078249
35,47,6293.0,485.62236428260803,35.32335662841797,43.92286682128906,0.71694930814855984
50,50,6980.5,648.6589421033859,51.00042724609375,51.066978454589844,0.30147525137999726
46,47,6203.0,1425.803165435791,46.96554946899414,48.324668884277344,0.60262376629284509
49,44,7295.5,831.8305150270462,51.91071319580078,46.744544982910156,0.55414151787212607
51,48,6725.5,641.4041088819504,53.8479118347168,48.71909713745117,0.61393294635164575
47,47,6769.5,1103.87928545475,46.037513732910156,49.447975158691406,0.51866011897049902
44,47,7954.5,640.0660153627396,45.071285247802734,47.560325622558594,0.46708992747086542
49,46,8034.5,608.4091612100601,49.131690979003906,47.24296188354492,0.46896883794388583
48,48,7762.0,806.1320307254791,48.91401672363281,44.9194221496582,0.55967139280695111
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8644.5,376.2426406145096,47.39369201660156,47.49073791503906,0.11288777621009077
45,47,7908.0,718.3919162750244,45.59756088256836,46.617652893066406,0.54426099842975884
47,47,8649.0,372.0,47.5,47.5,0.0
49,47,7384.0,1111.6366448402405,46.80659866333008,45.938385009765625,0.58602760930530262
48,47,8448.5,433.3553384542465,48.7133903503418,48.03904342651367,0.30998821940685439
47,47,8649.0,372.0,47.5,47.5,0.0
44,51,5657.0,556.6761870384216,42.87417221069336,51.18894577026367,0.63323084452889178
47,47,8648.0,372.8284270763397,47.49832534790039,47.50358581542969,0.0164214484770271
53,51,6355.0,775.0092282295227,55.258766174316406,51.167945861816406,0.37448495716445995
39,47,6558.0,633.5046141147614,38.376731872558594,46.593360900878906,0.71129749911044771
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
44,47,7980.5,684.0071402788162,44.84739685058594,46.52458953857422,0.47329516129164467
49,61,3655.5,407.11983811855316,50.922264099121094,62.27444076538086,0.59784019809869549
48,46,8450.5,407.01219260692596,48.655311584472656,46.82633590698242,0.27219387660229682
48,47,8001.0,649.4213538169861,50.3988037109375,46.68302917480469,0.4595809072767772
46,46,8410.0,505.53910398483276,45.19041442871094,45.53974151611328,0.3315032690909836
47,47,8649.0,372.0,47.5,47.5,0.0
51,45,7831.5,427.49747383594513,51.90525436401367,44.099185943603516,0.52582603866703082
50,48,5803.0,1412.0874361991882,45.191673278808594,48.38444900512695,0.60999663015563665
47,47,7829.0,914.4995617866516,46.540775299072266,49.967811584472656,0.52513626916009193
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8620.0,387.3137083053589,47.2284049987793,47.232337951660156,0.12532568872026223
47,47,8649.0,372.0,47.5,47.5,0.0
58,47,6267.0,526.5929267406464,56.9345703125,47.47294616699219,0.62720767445296677
52,44,7646.5,420.1248904466629,52.764495849609375,43.407859802246094,0.56021840407007795
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8613.5,395.55634891986847,47.08417892456055,47.10029220581055,0.15278742495119524
55,47,6845.0,591.2203433513641,54.57500457763672,48.90678024291992,0.6070522678555077
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8632.5,371.41421353816986,47.63882064819336,47.38300323486328,0.10443038606661395
46,43,6232.0,1312.004175901413,46.28038024902344,48.158294677734375,0.39183108508044484
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8605.5,399.3553384542465,47.483001708984375,47.59502029418945,0.11487155116775818
50,44,7902.5,361.01219260692596,51.64653396606445,43.74489974975586,0.52086941579845081
45,55,5059.5,417.66399443149567,46.400333404541016,54.142520904541016,0.65974036889545218
48,47,8383.0,510.02438521385193,48.407981872558594,47.27085494995117,0.50455160257391829
47,47,8649.0,372.0,47.5,47.5,0.0
48,47,8438.5,461.8406196832657,47.99502944946289,48.355587005615234,0.33510194054858811
44,48,7891.0,687.9066350460052,46.03046417236328,47.1971549987793,0.43748747865930548
52,47,7435.5,920.1736608743668,50.09041213989258,46.360504150390625,0.5150384171954665
47,47,7233.0,1039.955405473709,48.7901725769043,47.479583740234375,0.57520822346318257
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8582.0,414.97056245803833,48.11331558227539,47.29377746582031,0.2800901262524419
44,49,8058.5,429.8406196832657,43.50719451904297,50.287803649902344,0.49950509115053082
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
48,46,8443.5,459.01219260692596,48.695945739746094,46.58413314819336,0.25893169340615069
49,46,8243.5,599.6639944314957,49.37588882446289,46.09813690185547,0.33289399800771624
47,47,8506.5,465.49747383594513,49.74030685424805,47.64855194091797,0.42075121117561909
47,47,8649.0,372.0,47.5,47.5,0.0
47,46,8507.5,444.18376553058624,47.6199951171875,47.32921600341797,0.13102399907857362
46,47,6362.0,1089.47012424469,46.36944580078125,47.09276580810547,0.54095083053838822
46,47,8328.0,599.1370830535889,45.141273498535156,47.38975524902344,0.16960758505390205
47,47,8623.0,384.48528122901917,47.560935974121094,47.569393157958984,0.032161608792195664
47,47,8649.0,372.0,47.5,47.5,0.0
46,48,6120.0,1253.2346239089966,46.60194778442383,48.80232238769531,0.52912701018857133
48,49,7979.5,734.7766922712326,48.99345397949219,47.670936584472656,0.50540736276492848
46,47,8484.0,468.56854152679443,47.11882019042969,47.878326416015625,0.2968016055808757
46,43,6412.5,1301.3351291418076,46.90534210205078,42.96031951904297,0.36315691727088223
50,47,7706.5,835.0609630346298,50.360694885253906,46.59397888183594,0.44589604857616882
47,47,8649.0,372.0,47.5,47.5,0.0
48,49,7960.5,680.634556889534,48.4088134765625,48.75395965576172,0.39360079656850838
48,46,8019.0,720.1909058094025,47.26155090332031,47.412261962890625,0.54542230619046883
47,47,8649.0,372.0,47.5,47.5,0.0
42,45,7452.0,743.3036036491394,43.045433044433594,44.88935852050781,0.55326279559733516
44,45,7308.0,460.16652059555054,45.92852020263672,46.13998031616211,0.57477735320522716
47,47,8649.0,372.0,47.5,47.5,0.0
45,47,8047.5,651.722869515419,44.550880432128906,46.244022369384766,0.47253587287142018
45,47,7197.5,807.345233798027,46.98432540893555,45.550514221191406,0.46792941596924148
46,47,8321.0,473.3380935192108,47.22528076171875,47.08988952636719,0.22905542262247783
49,48,8149.0,587.4802289009094,50.88109588623047,46.59804153442383,0.44141347609341924
50,46,6619.0,819.7300097942352,51.933345794677734,45.001651763916016,0.64205623969110914
47,47,8649.0,372.0,47.5,47.5,0.0
45,48,8113.0,608.3086559772491,45.842628479003906,48.744293212890625,0.34792652876651575
55,49,6926.0,578.5929267406464,53.948280334472656,50.690914154052734,0.56181481216973628
46,47,8516.0,440.6274166107178,47.597103118896484,47.827693939208984,0.21006800766390385
45,46,8231.5,579.5807341337204,46.400489807128906,47.92255783081055,0.48149666728220475
54,46,7283.5,341.3553384542465,55.2116813659668,45.277950286865234,0.55996105921279582
48,48,8412.5,482.811182141304,48.14357376098633,47.88179016113281,0.25736929975999717
55,49,6926.0,578.5929267406464,53.948280334472656,50.690914154052734,0.56181481216973628
50,49,7081.0,1128.180801153183,49.60536193847656,44.0531120300293,0.55282460859393845
49,46,8192.0,549.82337474823,50.088111877441406,46.23257064819336,0.41412539390722797
46,47,5612.5,1242.9331082105637,46.9212532043457,48.139251708984375,0.46272676597385243
48,48,8250.0,568.1665205955505,49.294776916503906,48.34049606323242,0.44393460311947736
45,45,7774.0,776.6173119544983,47.21168518066406,47.437740325927734,0.57524113717914838
50,46,7684.0,861.9310202598572,49.62626266479492,44.67022705078125,0.45625330047309909
49,47,7742.0,862.1320307254791,50.86227798461914,47.216705322265625,0.4511983951930939
50,49,7081.0,1128.180801153183,49.60536193847656,44.0531120300293,0.55282460859393845
47,49,8032.5,608.8944424390793,47.97884750366211,48.024105072021484,0.44262966137959647
46,44,7812.5,591.1787132024765,46.539794921875,46.18779754638672,0.2355228254151972
49,48,7197.0,1130.2396762371063,46.3557014465332,47.636924743652344,0.52127152818277867
46,46,8461.0,469.7401144504547,46.61186981201172,46.8478889465332,0.29754712870590433
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8613.5,381.899494767189,47.39645004272461,47.19870376586914,0.17019482211568576
47,46,8410.5,498.811182141304,46.19596862792969,45.210227966308594,0.45692956684021158
48,46,7865.5,646.3502861261368,49.12588882446289,46.91316604614258,0.46071519430996244
39,49,6104.0,1151.29349899292,46.078407287597656,53.429359436035156,0.51607628116845805
47,47,8649.0,372.0,47.5,47.5,0.0
46,46,7645.5,767.1787132024765,45.153076171875,46.378990173339844,0.57994535697671135
47,47,8649.0,372.0,47.5,47.5,0.0
57,46,6581.5,423.5807341337204,58.33408737182617,44.1761474609375,0.66009799462244512
46,48,7886.0,621.2792184352875,45.98447036743164,49.068355560302734,0.34644172449052479
50,47,7909.5,669.1787132024765,50.299678802490234,46.31831359863281,0.47795231063687238
51,44,6818.0,461.0782079696655,51.79355239868164,42.507041931152344,0.5443814013674465
47,47,8649.0,372.0,47.5,47.5,0.0
52,47,7616.5,431.09545290470123,51.35810470581055,49.29228973388672,0.49198418741755856
44,48,7800.0,795.2447285652161,44.6864013671875,47.10364532470703,0.5597289273639966
47,47,8649.0,372.0,47.5,47.5,0.0
44,45,7082.0,984.6416971683502,45.38733673095703,43.92424011230469,0.68931464408481424
47,49,8234.0,538.9949476718903,48.39653778076172,48.45650100708008,0.28734923083867958
45,46,8329.0,520.0243852138519,46.127662658691406,46.945945739746094,0.346313371287574
47,47,8622.0,391.79898953437805,47.70043182373047,47.71009063720703,0.10129811685631147
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,6527.5,460.06601536273956,49.22032928466797,49.56404113769531,0.68769111340629774
43,46,7238.5,968.6589421033859,46.499290466308594,47.38592529296875,0.57874189332856119
47,47,7690.0,794.8183224201202,48.496097564697266,45.900146484375,0.53806259386754896
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8644.0,376.8284270763397,47.379554748535156,47.4658203125,0.11836551802707175
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8632.0,382.48528122901917,47.679351806640625,47.66804504394531,0.098371612717908383
47,47,8649.0,372.0,47.5,47.5,0.0
49,46,8200.0,630.6518018245697,49.9325065612793,47.847225189208984,0.53942985634274809
44,51,7253.5,536.6934319734573,43.66426086425781,52.96261215209961,0.2200123990348008
47,47,8576.5,402.72792184352875,47.47016143798828,47.48015594482422,0.094848735233014542
47,46,8536.5,411.6984843015671,47.228031158447266,47.25865936279297,0.14183921488193446
45,43,7340.0,388.2253956794739,45.82553482055664,42.35295486450195,0.48083863098206808
44,45,7903.0,614.534051656723,43.30631637573242,44.6283073425293,0.5499797226443105
52,47,6783.0,512.735062122345,53.38582992553711,48.94526290893555,0.63043947282372148
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8559.5,413.899494767189,46.625526428222656,48.16658401489258,0.25092177656105408
46,42,3390.5,329.26197350025177,47.028629302978516,44.151939392089844,0.64799936848869399
48,48,5163.5,358.14927566051483,48.25892639160156,48.49094772338867,0.72905487624830578
46,45,7517.0,716.8183224201202,48.57288360595703,44.30164337158203,0.59122461663150339
47,47,8648.0,372.8284270763397,47.49815368652344,47.496337890625,0.016656159549257039
52,42,5895.5,973.5950146913528,54.8776969909668,43.484500885009766,0.60602919616353401
47,47,8649.0,372.0,47.5,47.5,0.0
49,48,7614.5,879.546244263649,48.337562561035156,46.60048294067383,0.58624466760280003
47,50,7842.0,498.56854152679443,46.53948211669922,49.73018264770508,0.47313061367955916
47,45,8118.5,652.3502861261368,46.13234329223633,46.13126754760742,0.46169201498998469
48,46,5595.5,1405.0996288061142,47.6512451171875,44.24493408203125,0.43216859328830415
47,47,8649.0,372.0,47.5,47.5,0.0
42,46,7093.0,404.16652059555054,40.91851806640625,45.41612243652344,0.52413373802369323
47,47,8649.0,372.0,47.5,47.5,0.0
42,50,6722.5,579.8061298131943,44.34654998779297,53.69670867919922,0.58124105838698226
47,46,8351.0,438.2253956794739,48.687477111816406,46.628047943115234,0.36649216801412648
51,47,7840.0,738.8771975040436,50.54987335205078,46.42318344116211,0.48610467585804301
47,47,8649.0,372.0,47.5,47.5,0.0
49,50,6174.5,493.3208485841751,51.93208312988281,52.071380615234375,0.66878698984309415
47,47,8649.0,372.0,47.5,47.5,0.0
50,47,7951.5,723.1787132024765,49.900367736816406,47.402191162109375,0.50943781678482292
45,45,7582.0,813.9898953437805,45.49491500854492,46.35512924194336,0.55884153384236668
46,46,8360.5,501.9827550649643,46.978538513183594,47.19005584716797,0.26876685496045138
48,46,7675.5,895.7716399431229,47.30624008178711,46.66098403930664,0.57524719462846041
47,47,8635.5,383.55634891986847,47.44446563720703,47.308502197265625,0.15264639069940275
45,47,8067.5,656.6934319734573,43.36088562011719,48.52959060668945,0.3182102575511877
54,48,7301.0,375.8822498321533,54.94768142700195,49.89094161987305,0.51409401912100983
44,47,7917.0,617.7644996643066,44.36956787109375,47.63056945800781,0.45229273621744193
47,46,7035.5,901.7127648591995,49.08592987060547,45.617671966552734,0.51148478971398126
47,47,8642.5,375.0710676908493,47.505062103271484,47.504486083984375,0.033657095492199411
43,48,7766.5,685.1787132024765,44.56649398803711,47.413818359375,0.44117018248696244
47,47,8649.0,372.0,47.5,47.5,0.0
55,47,6431.0,645.1614682674408,58.40934753417969,46.8913688659668,0.63603639695188985
55,47,6585.0,359.0538227558136,56.08732604980469,47.90666198730469,0.66070567926767743
47,47,8624.0,392.1421353816986,47.601348876953125,47.20677947998047,0.16734383124735722
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8594.5,406.04163014888763,47.96519088745117,47.94718933105469,0.15509158992767275
47,47,8647.0,372.8284270763397,47.50648498535156,47.49948501586914,0.021910714675711079
42,48,6012.5,912.3401814699173,37.527069091796875,45.592384338378906,0.57258856037323347
48,46,8165.5,420.1248904466629,50.46445846557617,44.60742950439453,0.40220220536801832
45,49,7140.5,1031.0264731645584,47.64861297607422,47.68466567993164,0.54269853322992634
47,47,8649.0,372.0,47.5,47.5,0.0
49,45,8281.0,428.911687374115,49.31817626953125,45.66948699951172,0.36588605390382095
51,46,7463.5,595.5218590497971,49.61116409301758,47.11116027832031,0.45142661240839571
47,47,8645.5,374.2426406145096,47.516090393066406,47.49027633666992,0.042313239780509687
55,47,6062.5,806.9432128667831,58.133033752441406,51.98176956176758,0.72108429285886677
47,47,8649.0,372.0,47.5,47.5,0.0
45,44,7912.0,399.0538227558136,45.439483642578125,43.93635940551758,0.41858469135416249
47,47,8599.0,404.6274166107178,47.298118591308594,47.69784927368164,0.074913557221739632
47,47,8644.5,375.0710676908493,47.456607818603516,47.489501953125,0.068311017118551726
47,47,8649.0,372.0,47.5,47.5,0.0
51,45,7352.5,697.6051193475723,50.373191833496094,43.20854187011719,0.56253807686010193
43,47,7816.5,802.3157962560654,46.210693359375,46.88471984863281,0.52172231573878225
47,47,8649.0,372.0,47.5,47.5,0.0
43,45,7269.0,654.8183224201202,44.282955169677734,43.38896942138672,0.54992276812141716
47,47,8649.0,372.0,47.5,47.5,0.0
48,46,8465.5,460.5269113779068,47.836814880371094,47.59257125854492,0.2734200524016463
47,47,8649.0,372.0,47.5,47.5,0.0
44,47,7659.0,812.1909058094025,44.62164306640625,48.02744674682617,0.45899074047391142
48,45,8088.0,645.5634891986847,47.651031494140625,46.528202056884766,0.50952587739602517
49,46,8166.0,590.3086559772491,49.41185760498047,47.819576263427734,0.47842767054673901
50,47,7998.5,653.8650048971176,50.0899658203125,46.20438766479492,0.45294348272614654
47,47,8649.0,372.0,47.5,47.5,0.0
46,46,8414.5,492.811182141304,48.015663146972656,47.32897186279297,0.18882693775044088
48,47,6449.5,1217.2518688440323,46.954917907714844,47.77288055419922,0.48937263050064789
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
41,45,6944.5,775.2863587141037,41.448028564453125,39.866397857666016,0.67174832934045081
48,46,7174.5,995.9381605386734,48.275970458984375,44.76204299926758,0.60783477947859754
47,49,7247.5,1027.1097334623337,47.82593536376953,49.900306701660156,0.56099628844585114
47,47,8586.0,378.97056245803833,48.018001556396484,47.00678253173828,0.20796502325207208
51,47,7785.5,836.1736608743668,50.67971420288086,46.871604919433594,0.44726782202883725
47,47,8641.0,379.65685415267944,47.55277633666992,47.39715576171875,0.10862393928998541
45,46,8166.0,606.6518018245697,43.953556060791016,47.487220764160156,0.46973474619411948
47,47,8647.0,372.8284270763397,47.51024627685547,47.49227523803711,0.030968827068038145
43,46,7657.0,747.2203433513641,44.263153076171875,46.870243072509766,0.49047601965642246
47,47,8584.5,407.2132030725479,47.50587844848633,47.512351989746094,0.087510246043855114
46,48,8498.5,448.6690467596054,46.83683776855469,48.164119720458984,0.23419677375347306
45,47,8154.5,611.722869515419,46.037628173828125,47.20321273803711,0.48393773145470137
48,46,8373.5,479.63960921764374,48.295814514160156,46.51765060424805,0.26393091086108622
46,50,6537.0,830.2152910232544,45.68114471435547,52.97443389892578,0.61236035235384945
44,48,7921.0,557.2792184352875,44.73784637451172,49.6109733581543,0.33235959795012693
49,47,7837.0,728.1909058094025,50.34160614013672,45.00068283081055,0.45094779615005776
50,46,7827.0,740.0487704277039,48.307159423828125,45.94144821166992,0.53059674881294594
43,48,6101.5,578.7178171873093,42.55136489868164,49.74030685424805,0.66161921889382536
47,47,8649.0,372.0,47.5,47.5,0.0
45,48,6746.5,647.1198381185532,44.939414978027344,46.774147033691406,0.55185895345978475
46,46,7909.0,571.622364282608,45.14436340332031,47.34259796142578,0.28309462705351396
47,47,8645.0,375.65685415267944,47.478179931640625,47.525394439697266,0.03274415352695989
44,50,7843.5,526.5512965917587,43.64191436767578,50.785064697265625,0.49266308398724107
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8640.0,373.65685415267944,47.49595642089844,47.488006591796875,0.046606357723759456
47,47,8584.0,419.5979790687561,47.619632720947266,47.61933135986328,0.055142271291170178
47,46,8112.0,623.7644996643066,48.59957504272461,46.730628967285156,0.49554977230985336
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
44,47,7929.0,645.7644996643066,44.70885467529297,49.322105407714844,0.44087364415818348
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8625.0,389.65685415267944,47.9006462097168,47.12322998046875,0.15469527059763985
46,48,8378.0,496.71067690849304,47.118255615234375,46.97484588623047,0.21368802158941569
48,47,8507.0,460.7695519924164,48.27509307861328,47.157649993896484,0.29562918549145795
46,47,7874.0,602.4507913589478,47.322940826416016,46.766971588134766,0.48971332029690717
46,46,8164.0,632.7939372062683,47.17650604248047,49.04050827026367,0.41240899098349476
44,51,5895.5,554.0315254926682,43.40510177612305,50.99275207519531,0.50800851355966981
47,47,8649.0,372.0,47.5,47.5,0.0
48,48,8349.5,531.2964633703232,48.47096252441406,48.462852478027344,0.2731009317054009
47,47,8519.5,416.18376553058624,47.08778381347656,47.015953063964844,0.1988288836906161
47,47,8649.0,372.0,47.5,47.5,0.0
49,45,7800.0,566.1076455116272,49.65686798095703,44.379600524902344,0.50558364676914369
47,49,7064.5,1105.9381605386734,47.780025482177734,48.12397003173828,0.36101516492097163
47,47,8558.0,436.08326029777527,47.663299560546875,47.666202545166016,0.19142160937931943
45,46,7896.0,729.2203433513641,44.514854431152344,46.90327072143555,0.5458716509748458
49,47,8114.5,599.0954529047012,50.36141586303711,46.67357635498047,0.4354836582496841
47,47,8572.5,432.18376553058624,47.62964630126953,47.24883270263672,0.15923411381669045
55,44,6933.5,643.0609630346298,54.232666015625,44.70477294921875,0.26739526136524189
47,47,8647.0,372.8284270763397,47.49399185180664,47.491249084472656,0.027000376675601893
39,44,6667.0,511.62236428260803,40.03855514526367,42.15256118774414,0.64211590232716187
49,47,7948.0,622.4507913589478,48.50775909423828,46.136505126953125,0.47231657181254322
45,47,8263.5,633.5218590497971,45.860130310058594,47.84770965576172,0.52066765544499283
47,47,8649.0,372.0,47.5,47.5,0.0
48,48,8327.5,493.8406196832657,49.22266387939453,48.59581756591797,0.35363020350774871
47,47,8649.0,372.0,47.5,47.5,0.0
46,50,7091.5,497.8650048971176,46.245384216308594,51.783267974853516,0.47843571707670485
47,47,8649.0,372.0,47.5,47.5,0.0
54,46,7011.5,834.5168067216873,52.28626251220703,42.94773864746094,0.53361926788828806
46,47,8466.0,450.56854152679443,47.59248352050781,47.13443374633789,0.14784839665495586
47,47,8619.5,389.899494767189,47.094566345214844,47.36317825317383,0.21307868030647759
48,48,8447.0,477.0538227558136,48.17304229736328,47.357933044433594,0.34402922555050058
48,46,7180.0,1009.269113779068,48.8761100769043,47.85950469970703,0.28961315593294518
48,47,8435.5,477.63960921764374,49.136253356933594,47.09953308105469,0.41142146307347294
47,47,8649.0,372.0,47.5,47.5,0.0
38,48,5808.5,892.5411919355392,37.90475845336914,44.58008575439453,0.74328861469724827
47,47,8649.0,372.0,47.5,47.5,0.0
53,54,5668.5,1161.4772645235062,53.956966400146484,52.45050811767578,0.61854850750635948
49,46,8070.0,644.8771975040436,47.609169006347656,46.5837287902832,0.37137043457472568
46,46,8370.0,575.4802289009094,46.08674621582031,47.272979736328125,0.45388602475125595
51,47,7372.0,1020.9848430156708,49.57016372680664,47.20627212524414,0.58812802344100013
48,48,8262.0,574.3675310611725,48.470130920410156,48.54163360595703,0.14818958576751962
54,46,7098.0,495.62236428260803,54.0413703918457,44.73065948486328,0.53434701058267975
45,47,7420.5,635.3208485841751,44.5018196105957,46.864200592041016,0.61619780199647534
46,50,7717.5,759.1198381185532,45.2042236328125,49.03877258300781,0.23807063205814516
